Mother	Father	Mother_allele	Father_allele	Mother_FG	Father_FG	HV_dist	Category	Expected
Library001_barcode04	Library001_barcode07	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library001_barcode12	Allele_020	Allele_044	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library001_barcode13	Allele_020	Allele_027	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library001_barcode16	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library001_barcode19	Allele_020	Allele_022	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library001_barcode20	Allele_020	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library002_barcode23	Allele_020	Allele_020	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library002_barcode36	Allele_020	Allele_020	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library002_barcode37	Allele_020	Allele_040	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library002_barcode46	Allele_020	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library002_barcode57	Allele_020	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library002_barcode58	Allele_020	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library003_barcode68	Allele_020	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library003_barcode69	Allele_020	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library003_barcode70	Allele_020	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library003_barcode71	Allele_020	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library003_barcode72	Allele_020	Allele_024	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library003_barcode73	Allele_020	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library004_barcode84	Allele_020	Allele_013	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library004_barcode86	Allele_020	Allele_026	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library004_barcode88	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library005_barcode09	Allele_020	Allele_013	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library005_barcode11	Allele_020	Allele_032	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library005_barcode15	Allele_020	Allele_013	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library005_barcode16	Allele_020	Allele_034	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library005_barcode18	Allele_020	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library005_barcode19	Allele_020	Allele_032	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library005_barcode26	Allele_020	Allele_024	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode43	Allele_020	Allele_034	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode46	Allele_020	Allele_035	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode47	Allele_020	Allele_028	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode48	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode53	Allele_020	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode57	Allele_020	Allele_045	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode58	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode60	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode61	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode62	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library006_barcode63	Allele_020	Allele_040	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library007_barcode68	Allele_020	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library007_barcode77	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library007_barcode79	Allele_020	Allele_038	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library007_barcode80	Allele_020	Allele_017	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library007_barcode81	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library007_barcode88	Allele_020	Allele_026	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library008_barcode05	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library008_barcode06	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library008_barcode28	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library008_barcode90	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library008_barcode91	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode01	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode02	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode05	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode11	Allele_020	Allele_028	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode19	Allele_020	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode20	Allele_020	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode22	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode24	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode32	Allele_020	Allele_040	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode33	Allele_020	Allele_040	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode36	Allele_020	Allele_017	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode49	Allele_020	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode52	Allele_020	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode56	Allele_020	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode57	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode59	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode60	Allele_020	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode62	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode64	Allele_020	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode66	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode71	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode76	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode77	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode80	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode81	Allele_020	Allele_028	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode84	Allele_020	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode86	Allele_020	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode87	Allele_020	Allele_027	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode04	Library010_barcode94	Allele_020	Allele_032	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library001_barcode12	Allele_006	Allele_044	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library001_barcode13	Allele_006	Allele_027	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library001_barcode16	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library001_barcode19	Allele_006	Allele_022	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library001_barcode20	Allele_006	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library002_barcode23	Allele_006	Allele_020	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library002_barcode36	Allele_006	Allele_020	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library002_barcode37	Allele_006	Allele_040	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library002_barcode46	Allele_006	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library002_barcode57	Allele_006	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library002_barcode58	Allele_006	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library003_barcode68	Allele_006	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library003_barcode69	Allele_006	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library003_barcode70	Allele_006	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library003_barcode71	Allele_006	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library003_barcode72	Allele_006	Allele_024	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library003_barcode73	Allele_006	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library004_barcode84	Allele_006	Allele_013	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library004_barcode86	Allele_006	Allele_026	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library004_barcode88	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library005_barcode09	Allele_006	Allele_013	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library005_barcode11	Allele_006	Allele_032	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library005_barcode15	Allele_006	Allele_013	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library005_barcode16	Allele_006	Allele_034	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library005_barcode18	Allele_006	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library005_barcode19	Allele_006	Allele_032	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library005_barcode26	Allele_006	Allele_024	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode43	Allele_006	Allele_034	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode46	Allele_006	Allele_035	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode47	Allele_006	Allele_028	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode48	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode53	Allele_006	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode57	Allele_006	Allele_045	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode58	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode60	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode61	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode62	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library006_barcode63	Allele_006	Allele_040	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library007_barcode68	Allele_006	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library007_barcode77	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library007_barcode79	Allele_006	Allele_038	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library007_barcode80	Allele_006	Allele_017	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library007_barcode81	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library007_barcode88	Allele_006	Allele_026	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library008_barcode05	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library008_barcode06	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library008_barcode28	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library008_barcode90	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library008_barcode91	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode01	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode02	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode05	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode11	Allele_006	Allele_028	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode19	Allele_006	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode20	Allele_006	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode22	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode24	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode32	Allele_006	Allele_040	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode33	Allele_006	Allele_040	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode36	Allele_006	Allele_017	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode49	Allele_006	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode52	Allele_006	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode56	Allele_006	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode57	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode59	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode60	Allele_006	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode62	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode64	Allele_006	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode66	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode71	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode76	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode77	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode80	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode81	Allele_006	Allele_028	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode84	Allele_006	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode86	Allele_006	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode87	Allele_006	Allele_027	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode06	Library010_barcode94	Allele_006	Allele_032	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library001_barcode12	Allele_046	Allele_044	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library001_barcode13	Allele_046	Allele_027	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library001_barcode16	Allele_046	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library001_barcode19	Allele_046	Allele_022	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library001_barcode20	Allele_046	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library002_barcode23	Allele_046	Allele_020	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library002_barcode36	Allele_046	Allele_020	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library002_barcode37	Allele_046	Allele_040	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library002_barcode46	Allele_046	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library002_barcode57	Allele_046	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library002_barcode58	Allele_046	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library003_barcode68	Allele_046	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library003_barcode69	Allele_046	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library003_barcode70	Allele_046	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library003_barcode71	Allele_046	Allele_018	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library003_barcode72	Allele_046	Allele_024	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library003_barcode73	Allele_046	Allele_039	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library004_barcode84	Allele_046	Allele_013	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library004_barcode86	Allele_046	Allele_026	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library004_barcode88	Allele_046	Allele_046	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library005_barcode09	Allele_046	Allele_013	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library005_barcode11	Allele_046	Allele_032	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library005_barcode15	Allele_046	Allele_013	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library005_barcode16	Allele_046	Allele_034	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library005_barcode18	Allele_046	Allele_016	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library005_barcode19	Allele_046	Allele_032	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library005_barcode26	Allele_046	Allele_024	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library006_barcode43	Allele_046	Allele_034	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
Library001_barcode07	Library006_barcode46	Allele_046	Allele_035	FG01	FG01	0.0	Incompatible	Incompatible — HV-identical alleles (strongest synonymy prediction)
